"LOGO-STRIPED SKINNY JEANS, CREATED FOR MACY'S",$79.50,"Tommy Hilfiger delivers its iconic style in these skinny jeans, featuring a contrast side stripe with logo detail."
NUTRIBULLET® NBR0801 600-WATT BLENDER BY MAGIC BULLET,$74.99,"To get the most out of your life, you need to get the most out of your food! The NutriBullet® has the power to help unlock the hidden nutrition inside the food we eat. Using innovative extractor technology, which combines a 600-watt motor with an incredibly sharp & precise blade system, this blender, juice and processor-in-one helps cuts through thick skins, stubborn nuts, tough stems and other nutrient-rich foods to pack your drinks and juices with natural vitamins. Model NBR-0801."
RAVEN PEBBLE LEATHER TOTE,$298.00,"A sleek and spacious organizer, MICHAEL Michael Kors' triple-compartment tote in rich pebble leather brings elegance and ease to your daytime look."
OFF-THE-SHOULDER GOWN,$228.00,Vince Camuto's body-skimming gown stuns from the floor up in a fabulous color and off-the-shoulder styling. The notched neckline features hidden boning to help keep the beautiful shape.
MILWAUKEE BREWERS AUTHENTIC COLLECTION 59FIFTY FITTED CAP,$39.99,"Wear the New Era MLB Authentic Collection 59FIFTY Fitted cap to the ballpark and all around town. With a high crown, flat rounded bill, and moisture-absorbing sweatband, this New Era cap is a comfortable and stylish tribute to your favorite baseball team."
100 YEAR LIMITED EDITION QUEEN OF HEARTS 2-SPEED HAND BLENDER KHB1231QHSD,$68.99,"Conquer blending tasks quickly and easily with the Queen of Hearts hand blender, part of a limited edition collection celebrating 100 years of KitchenAid. Featuring iconic styling, the two-speed blender features a soft-grip handle. Model KHB1231QHSD."
"LIZARD EMBOSSED LEATHER LARGE BARLOW TOTE, CREATED FOR MACY'S",$398.00,Dooney & Bourke designed this slouchy tote in rich textured leather with plenty of space for storing your essentials while you're on the go. This luxurious bag features both handles and a removable shoulder strap for a choice of convenient carrying options.
"MIXED-PRINT SPLIT-NECK TOP, CREATED FOR MACY'S",$79.50,Tommy Hilfiger channels laid-back vibes with the soft lines of this blouson-sleeve top. It can style anything from a picnic to a family dinner.
MEN'S ROBERTO CLEMENTE PITTSBURGH PIRATES COOPERSTOWN REPLICA JERSEY,$120.00,"Boast your pride for the Pittsburgh Pirates and Roberto Clemente with this Majestic Cooperstown Replica jersey that features printing at the front and back. Celebrate the glory days by wearing the same name and number as your favorite star of yesteryear in a retro look, era-correct replica jersey."
HH ELITE SLOW JUICER,$499.99,"Our best-selling HH Elite slow juicer has been our tried and true juicer for years. An iF, Red Dot, IDEA and Good Design winner, the HH Elite slow juicer is pleasing to the eyes, as well as the taste buds. It is equipped with our Slow Squeezing Technology or SST, which gently, quietly, and efficiently squeezes a vast variety of ingredients into delicious, vibrant juices, and vegan nut milks."
HAYDEN LARGE SIGNATURE TOTE,$178.00,Signature details on rich faux leather bring sophisticated appeal and contemporary edge to this spacious carry-everywhere tote from Calvin Klein.
FAIR ISLE TURTLENECK SWEATER,$79.50,Cold weather doesn't stand a chance against this supersoft sweater by Tommy Hilfiger. The comfy knit style features a turtleneck and festive fair isle pattern.
MEN'S NEW YORK YANKEES REPLICA JERSEY,$100.00,"Step up to the plate in your men's New York Yankees Blank Replica CB jersey. This jersey is officially licensed by the MLB and is manufactured in durable fabric, just like the pros."
13330 ROCKET BLENDER 12 PIECE SET,$44.99,"All your blending & grinding needs will be taken care of with this compact and sturdy BELLA Rocket Blender. With one easy twist it can it all. The blending blade will create nutritious smoothies, creamy sauces and spicy salsas, while the grinding blade will swirl away homemade nut spreads, grind coffee beans, spices and seeds for savory seasonings."
GAYA TOTE,$89.00,Soft folds create a luxe look for a multi-compartment Nine West tote that's deceptively sturdy and organized inside.
"V-NECK COTTON SHEATH DRESS, CREATED FOR MACY'S",$49.50,"Tommy Hilfiger transforms your favorite T-shirt into a casual-chic dress with this comfortable cotton design, a sleek V-neck sheath accented by a contrast trim and a cute heart detail."
WASHINGTON NATIONALS 2019 WORLD SERIES CHAMP AC 59FIFTY FITTED CAP,$41.99,There's no better way to celebrate your devotion to your team than with the New Era 2019 MLB World Series Champ AC 59FIFTY Fitted cap!
NUTRI NINJA DUO BL642 AUTO IQ BLENDER,$224.99,"Blend all your favorite ingredients with the Ninja Duo blender. From fruits to veggies, you'll enjoy delicious drinks and smoothies in seconds."
ZANCONA SMOOTH LEATHER TOTE,$189.00,Supple leather craftsmanship pairs with signature antique hardware on this stylish Patricia Nash tote for everyday. Carry it by its double handles or switch things up by adding straps from Patricia Nash's interchangeable strap collection.
BLINGY SCUBA CREPE SHEATH DRESS,$139.00,Opt for modern elegance at any occasion with this Calvin Klein sheath dress. Glittering accents and wrinkle-free scuba crepe ensure you'll look picture-perfect all evening long.
WASHINGTON NATIONALS 2019 WORLD SERIES PARADE 9FIFTY SNAPBACK CAP,$35.99,"This New Era MLB 2019 World Series Parade 9FIFTY Snapback cap is clearly making a strong statement. It features an embroidered trophy on the front with the word ""CHAMPS"" behind it."
NATIONAL LAMPOON'S CHRISTMAS VACATION SNOW VILLAGE COLLECTION,$170.00,It's a Griswold Family Christmas! Set up your own version of the most extravagant house on the street with the National Lampoon's Christmas Vacation collection from Department 56.
"SAFFIANO TOTE, CREATED FOR MACY'S",$99.50,"A classic silhouette that blends seamlessly with your entire wardrobe, this everyday tote is composed of faux Saffiano leather and finished with a gleaming logo plaque. By Giani Bernini."
PLEATED SHEER-OVERLAY DRESS,$139.00,Step into the room as if on a breeze in this light-as-air sheer-overlay dress by Anne Klein. A gathered and pleated waistline tames its gauzy finish.
MEN'S PERFORMANCE STRETCH NOVAK DJOKOVIC STRIPE RAGLAN POLO SHIRT,$110.00,"Bring something unexpected to your next match or elevate your casual style with the bold patterning and advanced performance stretch fabric of this made for the on-the-go gentleman, polo shirt by Lacoste."
"SHIMMER AND LIGHT COLLECTION, CREATED FOR MACY'S",$16.00,"Rendered in soft pastels and a shimmering palette, recall Christmas of years past with the beautiful vintage-inspired ornaments of Holiday Lane's Shimmer and Light Collection."
POLLY PEBBLE LEATHER TOTE,$298.00,Tote all your essentials in polished style with the timeless kate spade new york Polly Pebble Leather Tote.
"SCALLOPED LACE DRESS, CREATED FOR MACY'S",$195.00,"Feminine cap sleeves and a ballet neckline bring elegance to this Lauren Ralph Lauren lace dress, which features an intricate floral motif and a delicate scalloped hem."
MISTLETOE PARK HORSE DRAWN CARRIAGE,$100.00,"This year's Mistletoe Park Horse Drawn Carriage will bring the joy and fun of sleigh rides in the snow to the Lenox Mistletoe Park village. Crafted in creamy porcelain, this lighted sculpture is hand decorated, and accented in 24-karat gold."
DREAMER 36 SATCHEL IN POLISHED PEBBLE LEATHER,$595.00,"A gorgeous leather bag that's truly a dream come true. The COACH Dreamer 36 Satchel boasts a sleek silhouette, polished silver-tone hardware and two convenient ways to carry."
"OTTOMAN-KNIT TUNIC SWEATER, CREATED FOR MACY'S",$59.50,Pair Alfani's ottoman-knit tunic sweater with comfortable leggings for a splash of contemporary style any day of the week.
"DREAMLAND 3FT PINK FLOCKED TREE , CREATED FOR MACYS",$94.00,Holiday Lane Dreamland 3FT Pink Flocked Tree
LEATHER JACKET WITH FAUX-SHEARLING TRIM,$648.00,This is the definition of luxuriously cool. Soft leather drapes at the front with faux shearling trim at the cozy shawl collar of this BCBGMAXAZRIA jacket.
HAYDEN SAFFIANO LEATHER LARGE TOTE,$178.00,Glistening chain-links brighten the ample handles of a pocket-lined Calvin Klein tote sized for managing busy schedules in style.
"BLOCK SIGNATURE TOTE, CREATED FOR MACY'S",$109.50,"Whether you're strolling through a farmer's market or rushing off to work, this essential carryall by Giani Bernini is an excellent choice. Graphic logo print and gleaming hardware add interesting contrast, while plenty of pockets organize the interior."
MOMMY & ME VICTORIA BOOTS,$99.99,"Koolaburra By UGG Victoria Boots for women, big girls and little girls."
"CHRISTMAS CHEER COLLECTION, CREATED FOR MACY'S",$14.00,"Holiday Lane's whimsical Christmas Cheer Collection incorporates traditional red, white and green hues with fun designs and textural elements to liven up your holiday décor."
WASHINGTON NATIONALS 2019 WORLD SERIES LOCKER ROOM 39THIRTY STRETCH FITTED CAP,$34.99,The New Era MLB 2019 World Series Locker Room 39THIRTY Stretch Fitted cap is the perfect way to show your pride for the World Series champs!
JET SET LARGE CROSSGRAIN LEATHER TOTE,$198.00,"Textured leather, luxe hardware and elegant contours make the Jet Set East West large tote from MICHAEL Michael Kors the ultimate travel companion for any getaway."
DISNEY X SOREL LITTLE GIRLS FLURRY FROZEN 2 BOOTS,$65.00,Your favorite characters lend fun attitude to the Disney Flurry Frozen 2 boots by Sorel while an insulated waterproof design creates a look perfect for snowy adventures.
MEN'S PETE MARAVICH NEW ORLEANS JAZZ HARDWOOD CLASSIC SWINGMAN JERSEY,$130.00,"Be the image of your favorite NBA player with this Mitchell & Ness Men's NBA Hardwood Classic Swingman jersey, featuring your favorite team and player at front and back. This flexible, machine washable jersey is breathable, allowing air to circulate freely and keep your body cool and comfortable while you're working or playing."
VOYAGER EAST WEST SIGNATURE TOTE,$228.00,Contrast slip pockets further define the classic-chic style of an upright and well-organized MICHAEL Michael Kors tote in signature MK faux leather.
"SHINE BRIGHT COLLECTION, CREATED FOR MACY'S",$14.00,"The high shine, clean finishes and mixed metallic palette of the Shine Bright ornament collection by Holiday Lane will appeal to your inner fashionista for a cosmopolitan take on Christmas decor."
DISNEY X SOREL WOMEN'S TOFINO II FROZEN 2 BOOTS,$185.00,"Inspired by the much-loved story, our iconic Tofino gets a Frozen 2 update. Take on the city in the exclusive touched-by-Elsa look featuring a silver sheen, modern snowflake imprints, and waterproof leather and textile upper. Stay warm and comfortable all day in the genuine shearling, 100g insulation, and cushy EVA footbed. Step boldly, your journey awaits."
MEN'S KOBE BRYANT LOS ANGELES LAKERS AUTHENTIC JERSEY,$300.00,"Show your team spirit with the adidas NBA Men's Authentic jersey. This men's jersey from adidas is designed in traditional team colors, so everyone will know who you're rooting for."
RAVEN PEBBLE LEATHER TOTE,$298.00,"A sleek and spacious organizer, MICHAEL Michael Kors' triple-compartment tote in rich pebble leather brings elegance and ease to your daytime look."
BABY GIRLS FLUFF YEAH SLIDES,$55.00,"Because babies deserve soft and comfy footwear, these adorable baby fluff Yeah slides from UGG®."
"JOYEUX NOEL COLLECTION, CREATED FOR MACY'S",$18.00,Holiday Lane's Joyeux Noel Collection of ornaments will liven up your Christmas scene with vivid jewel tones and peacock- and feather-themed design details.
MEN'S MICHAEL JORDAN 1996 NBA ALL STAR AUTHENTIC JERSEY,$350.00,The Mitchell & Ness Men's 1996 NBA All Star Authentic jersey is a fun look back to a great era in professional basketball. This Mitchell & Ness jersey features bright contrasting designs in a loose fit that lets you show off your own moves on the basketball court. Take a trip back in time as you celebrate the history of the NBA and your favorite player.
